From	Entry	Entry.Name
ENSMUST00000048249	Q9Z1P6	NDUA7_MOUSE
ENSMUST00000052605	Q3TQ88	Q3TQ88_MOUSE
ENSMUST00000076326	G8JL59	G8JL59_MOUSE
ENSMUST00000066958	Q9JJT2	GFRA4_MOUSE
ENSMUST00000073228	Q9D6X5	S52A3_MOUSE
ENSMUST00000079857	Q9DBN8	Q9DBN8_MOUSE
ENSMUST00000110235	Q9JJT2	GFRA4_MOUSE
ENSMUST00000110208	A2ANC6	A2ANC6_MOUSE
ENSMUST00000110189	Q99K82	SMOX_MOUSE
ENSMUST00000109859	Q9D6X5	S52A3_MOUSE
ENSMUST00000110182	Q99K82	SMOX_MOUSE
ENSMUST00000108015	G3X9T2	G3X9T2_MOUSE
ENSMUST00000108560	Q3V080	ZN583_MOUSE
ENSMUST00000110226	H9KUZ2	H9KUZ2_MOUSE
ENSMUST00000103182	Q8BMS9	RASF2_MOUSE
ENSMUST00000108164	E9Q0Q9	E9Q0Q9_MOUSE
ENSMUST00000108110	Q9Z239	PLM_MOUSE
ENSMUST00000110199	Q8VCF0	MAVS_MOUSE
ENSMUST00000100763	H7BX84	H7BX84_MOUSE
ENSMUST00000085585	Q8K2F8	LS14A_MOUSE
ENSMUST00000108382	Q91YE2	EGLN2_MOUSE
ENSMUST00000089561	A2AHG0	LZTS3_MOUSE
ENSMUST00000107933	D3Z070	CS081_MOUSE
ENSMUST00000103199	P27048	RSMB_MOUSE
ENSMUST00000110135	A2AMD7	A2AMD7_MOUSE
ENSMUST00000110206	A2ANC5	A2ANC5_MOUSE
ENSMUST00000087342	P62858	RS28_MOUSE
ENSMUST00000103160	A2AT02	A2AT02_MOUSE
ENSMUST00000081940	P62984	RL40_MOUSE
ENSMUST00000109858	Q9D6X5	S52A3_MOUSE
ENSMUST00000110188	Q99K82	SMOX_MOUSE
ENSMUST00000110142	Q8C0L9	GPCP1_MOUSE
ENSMUST00000110156	Q8K458	PKR2_MOUSE
ENSMUST00000103188	Q9D1K7	CT027_MOUSE
ENSMUST00000110234	Q9JJT2	GFRA4_MOUSE
ENSMUST00000099349	Q9CZJ2	HS12B_MOUSE
ENSMUST00000110181	Q3TLR8	Q3TLR8_MOUSE
ENSMUST00000089140	Q9CZ44	NSF1C_MOUSE
ENSMUST00000110186	Q99K82	SMOX_MOUSE
ENSMUST00000089112	Q60756	TCF15_MOUSE
ENSMUST00000110210	Q9D742	AP5S1_MOUSE
ENSMUST00000110158	Q6PBC0	Q6PBC0_MOUSE
ENSMUST00000103181	Q99L43	CDS2_MOUSE
ENSMUST00000108546	D3Z6L7	D3Z6L7_MOUSE
ENSMUST00000110157	A2AMQ7	A2AMQ7_MOUSE
ENSMUST00000108200	Q62513	ZN260_MOUSE
ENSMUST00000110218	Q99JL1	SPEF1_MOUSE
ENSMUST00000086474	E9PVW2	E9PVW2_MOUSE
ENSMUST00000086361	Q75VT8	HIDE1_MOUSE
ENSMUST00000086361	A0A0B4J1G2	A0A0B4J1G2_MOUSE
ENSMUST00000110136	Q8C0L9	GPCP1_MOUSE
ENSMUST00000109861	Q9D6X5	S52A3_MOUSE
ENSMUST00000110194	Q8BGI1	RNF24_MOUSE
ENSMUST00000108572	Q80VM4	ZN579_MOUSE
ENSMUST00000110180	Q99K82	SMOX_MOUSE
ENSMUST00000109974	Q8BL82	Q8BL82_MOUSE
ENSMUST00000089506	Q80V29	Q80V29_MOUSE
ENSMUST00000085427	H9KUY5	H9KUY5_MOUSE
ENSMUST00000089461	A2AMQ5	A2AMQ5_MOUSE
ENSMUST00000098483	A0A0X1KG64	A0A0X1KG64_MOUSE
ENSMUST00000109847	Q9WUB0	HOIL1_MOUSE
ENSMUST00000099362	A2AJN7	S4A11_MOUSE
ENSMUST00000110139	D3Z373	D3Z373_MOUSE
ENSMUST00000109872	A2AU34	A2AU34_MOUSE
ENSMUST00000089581	Q6P1Z5	PED1A_MOUSE
ENSMUST00000081022	P10078	ZFP28_MOUSE
ENSMUST00000110227	H9KUZ3	H9KUZ3_MOUSE
ENSMUST00000110183	Q99K82	SMOX_MOUSE
ENSMUST00000110232	Q923W9	ADA33_MOUSE
ENSMUST00000110239	Q9JJT2	GFRA4_MOUSE
ENSMUST00000110179	A2ANQ4	A2ANQ4_MOUSE
ENSMUST00000089510	P27790	CENPB_MOUSE
ENSMUST00000130526	D3Z766	D3Z766_MOUSE
ENSMUST00000128903	A0A140LIW2	A0A140LIW2_MOUSE
ENSMUST00000135446	P62984	RL40_MOUSE
ENSMUST00000133427	D6RE44	D6RE44_MOUSE
ENSMUST00000140679	P62984	RL40_MOUSE
ENSMUST00000142352	Q05020	APOC2_MOUSE
ENSMUST00000137613	D3YUP5	D3YUP5_MOUSE
ENSMUST00000110288	A2BI80	A2BI80_MOUSE
ENSMUST00000126740	Q8K4J2	COE4_MOUSE
ENSMUST00000144865	F6VII1	F6VII1_MOUSE
ENSMUST00000144863	P0C5K0	SBK3_MOUSE
ENSMUST00000139047	A2APB1	A2APB1_MOUSE
ENSMUST00000139684	F7ATN7	F7ATN7_MOUSE
ENSMUST00000150886	H3BIU9	H3BIU9_MOUSE
ENSMUST00000125060	H3BLA1	H3BLA1_MOUSE
ENSMUST00000129143	A2ANQ3	A2ANQ3_MOUSE
ENSMUST00000129668	D6RJ21	D6RJ21_MOUSE
ENSMUST00000147570	A0A0G2JGN4	A0A0G2JGN4_MOUSE
ENSMUST00000127658	D3YXW6	D3YXW6_MOUSE
ENSMUST00000142766	E0CY28	E0CY28_MOUSE
ENSMUST00000110240	Q9JJT2	GFRA4_MOUSE
ENSMUST00000147591	B0R081	B0R081_MOUSE
ENSMUST00000123760	D6RJ21	D6RJ21_MOUSE
ENSMUST00000133272	P0C5K0	SBK3_MOUSE
ENSMUST00000127862	S4R176	S4R176_MOUSE
ENSMUST00000134116	Q05020	APOC2_MOUSE
ENSMUST00000110287	A2BI84	A2BI84_MOUSE
ENSMUST00000135149	F7CIM2	F7CIM2_MOUSE
ENSMUST00000138990	B0R037	B0R037_MOUSE
ENSMUST00000110243	A2AKU3	A2AKU3_MOUSE
ENSMUST00000125184	P62984	RL40_MOUSE
ENSMUST00000145904	F6VV40	F6VV40_MOUSE
ENSMUST00000145694	D6RHB5	D6RHB5_MOUSE
ENSMUST00000131698	A2AP08	A2AP08_MOUSE
ENSMUST00000110286	Q8K4J2	COE4_MOUSE
ENSMUST00000147456	H3BKR7	H3BKR7_MOUSE
ENSMUST00000120316	B0R038	B0R038_MOUSE
ENSMUST00000127987	F6ZW13	F6ZW13_MOUSE
ENSMUST00000133602	H7BXB9	H7BXB9_MOUSE
ENSMUST00000129909	P62984	RL40_MOUSE
ENSMUST00000120220	D3YU41	D3YU41_MOUSE
ENSMUST00000138758	F6VYF3	F6VYF3_MOUSE
ENSMUST00000127397	A2AJN8	A2AJN8_MOUSE
ENSMUST00000110260	A2AHG0	LZTS3_MOUSE
ENSMUST00000140169	Q8K4J2	COE4_MOUSE
ENSMUST00000133046	A2BH69	A2BH69_MOUSE
ENSMUST00000110277	Q6P1Z5	PED1A_MOUSE
ENSMUST00000124632	F6YDB7	F6YDB7_MOUSE
ENSMUST00000149854	D6RGT7	D6RGT7_MOUSE
ENSMUST00000124107	A2AMD6	A2AMD6_MOUSE
ENSMUST00000148833	D6RHS8	D6RHS8_MOUSE
ENSMUST00000110299	Q08189	TGM3_MOUSE
ENSMUST00000119422	Q3V0A7	Q3V0A7_MOUSE
ENSMUST00000123877	A0A1B0GSP7	A0A1B0GSP7_MOUSE
ENSMUST00000121215	Q6GQR8	ZN329_MOUSE
ENSMUST00000127433	D6RG70	D6RG70_MOUSE
ENSMUST00000144578	Q8BGV5	ZNF8_MOUSE
ENSMUST00000147333	F6Z4C4	F6Z4C4_MOUSE
ENSMUST00000138194	F6S4G2	F6S4G2_MOUSE
ENSMUST00000145851	F6W2S3	F6W2S3_MOUSE
ENSMUST00000130597	S4R1W6	S4R1W6_MOUSE
ENSMUST00000113072	Q8BVZ1	PLIN5_MOUSE
ENSMUST00000141380	A0A5K7RLP0	MEIOS_MOUSE
ENSMUST00000150843	Q7M753	PANK2_MOUSE
ENSMUST00000146975	B0R039	B0R039_MOUSE
ENSMUST00000110993	D3YZZ2	D3YZZ2_MOUSE
ENSMUST00000140791	A2AVI0	A2AVI0_MOUSE
ENSMUST00000145995	A2AMQ9	A2AMQ9_MOUSE
ENSMUST00000121024	E9Q7F5	EDD13_MOUSE
ENSMUST00000144252	B0R080	B0R080_MOUSE
ENSMUST00000130076	A0A140LHZ7	A0A140LHZ7_MOUSE
ENSMUST00000124967	E9Q9J0	E9Q9J0_MOUSE
ENSMUST00000206259	A0A0U1RNU1	A0A0U1RNU1_MOUSE
ENSMUST00000206388	A0A0U1RPG3	A0A0U1RPG3_MOUSE
ENSMUST00000152938	F6W8I0	YJEN3_MOUSE
ENSMUST00000184535	Q6IR22	Q6IR22_MOUSE
ENSMUST00000207086	A0A140LIZ0	A0A140LIZ0_MOUSE
ENSMUST00000208468	A0A140LIN5	A0A140LIN5_MOUSE
ENSMUST00000230981	A0A2R8VHH6	A0A2R8VHH6_MOUSE
ENSMUST00000239023	H3BKT1	CS084_MOUSE
ENSMUST00000208949	A0A140LIS3	A0A140LIS3_MOUSE
ENSMUST00000155244	D3YTK7	D3YTK7_MOUSE
ENSMUST00000173132	G3UXZ4	G3UXZ4_MOUSE
ENSMUST00000208198	A0A140LJK4	A0A140LJK4_MOUSE
ENSMUST00000173769	Q75VT8	HIDE1_MOUSE
ENSMUST00000173769	Z4YNA9	Z4YNA9_MOUSE
ENSMUST00000183349	V9GXL0	V9GXL0_MOUSE
ENSMUST00000166774	Q8R4P4	TMC2_MOUSE
ENSMUST00000206328	Q9Z239	PLM_MOUSE
ENSMUST00000183388	V9GXK8	V9GXK8_MOUSE
ENSMUST00000173019	P62858	RS28_MOUSE
ENSMUST00000182227	S4R1Y7	S4R1Y7_MOUSE
ENSMUST00000179443	J3KML8	GFY_MOUSE
ENSMUST00000165420	Q8BGI1	RNF24_MOUSE
ENSMUST00000206012	Q9Z239	PLM_MOUSE
ENSMUST00000209035	Q80UW3	RINL_MOUSE
ENSMUST00000183881	V9GXE5	V9GXE5_MOUSE
ENSMUST00000212617	A0A1D5RLC2	A0A1D5RLC2_MOUSE
ENSMUST00000184105	V9GX56	V9GX56_MOUSE
ENSMUST00000173879	G3UYV7	G3UYV7_MOUSE
ENSMUST00000153097	A2ANC4	A2ANC4_MOUSE
ENSMUST00000168578	A9JSM3	TM238_MOUSE
ENSMUST00000206830	A0A0U1RP30	A0A0U1RP30_MOUSE
ENSMUST00000165126	P62984	RL40_MOUSE
ENSMUST00000155248	F6QS57	F6QS57_MOUSE
ENSMUST00000165705	Q3V080	ZN583_MOUSE
ENSMUST00000215540	A0A2I3BPK1	A0A2I3BPK1_MOUSE
ENSMUST00000206030	A0A0U1RPU6	A0A0U1RPU6_MOUSE
ENSMUST00000162731	Q80VM4	ZN579_MOUSE
ENSMUST00000205808	A0A0U1RPK5	A0A0U1RPK5_MOUSE
ENSMUST00000184121	V9GXT6	V9GXT6_MOUSE
ENSMUST00000210663	A0A1B0GS00	A0A1B0GS00_MOUSE
ENSMUST00000207462	A0A140LIA6	A0A140LIA6_MOUSE
ENSMUST00000183552	Q923W9	ADA33_MOUSE
ENSMUST00000206315	A0A0U1RQ17	A0A0U1RQ17_MOUSE
ENSMUST00000206129	A0A1B0GT27	A0A1B0GT27_MOUSE
ENSMUST00000211004	A0A1B0GRI3	A0A1B0GRI3_MOUSE
ENSMUST00000214133	A0A1L1STL9	A0A1L1STL9_MOUSE
ENSMUST00000205778	Q9Z239	PLM_MOUSE
ENSMUST00000183902	V9GXF9	V9GXF9_MOUSE
ENSMUST00000205519	A0A0U1RP90	A0A0U1RP90_MOUSE
ENSMUST00000206341	A0A0U1RPY2	A0A0U1RPY2_MOUSE
ENSMUST00000184921	V9GXX4	V9GXX4_MOUSE
ENSMUST00000156241	D3Z769	D3Z769_MOUSE
ENSMUST00000183575	V9GXD6	V9GXD6_MOUSE
ENSMUST00000205506	A0A0U1RPG0	A0A0U1RPG0_MOUSE
ENSMUST00000162502	E0CYL8	E0CYL8_MOUSE
ENSMUST00000213024	A0A2I3BRV7	A0A2I3BRV7_MOUSE
ENSMUST00000173844	P62858	RS28_MOUSE
ENSMUST00000222087	Q9ESY9	GILT_MOUSE
ENSMUST00000184932	V9GXP9	V9GXP9_MOUSE
ENSMUST00000207465	A0A140LIA3	A0A140LIA3_MOUSE
ENSMUST00000179971	Q8VH31	RFPLA_MOUSE
ENSMUST00000212999	Q8VFI8	Q8VFI8_MOUSE
ENSMUST00000155256	F6X2V9	F6X2V9_MOUSE
ENSMUST00000161855	A0A504	A0A504_MOUSE
ENSMUST00000166693	P62858	RS28_MOUSE
ENSMUST00000205439	Q9Z239	PLM_MOUSE
ENSMUST00000205807	A0A0U1RPI1	A0A0U1RPI1_MOUSE
ENSMUST00000203821	B6A8R8	TARM1_MOUSE
ENSMUST00000212767	Q8VFI8	Q8VFI8_MOUSE
ENSMUST00000203020	A0A0N4SVP3	A0A0N4SVP3_MOUSE
ENSMUST00000206474	Q9Z239	PLM_MOUSE
ENSMUST00000160218	A0A504	A0A504_MOUSE
ENSMUST00000182721	S4R2I1	S4R2I1_MOUSE
ENSMUST00000206305	Q9Z239	PLM_MOUSE
ENSMUST00000207809	A0A140LJB6	A0A140LJB6_MOUSE
ENSMUST00000182229	A0A0R4J2A5	A0A0R4J2A5_MOUSE
ENSMUST00000183947	Q99K82	SMOX_MOUSE
ENSMUST00000214218	A0A1L1ST05	A0A1L1ST05_MOUSE
ENSMUST00000206860	Q9Z239	PLM_MOUSE
ENSMUST00000208338	A0A140LJ19	A0A140LJ19_MOUSE
ENSMUST00000180068	A0A0A0MQP0	A0A0A0MQP0_MOUSE
ENSMUST00000001258	Q8VDF2	UHRF1_MOUSE
ENSMUST00000006470	F8WJ40	F8WJ40_MOUSE
ENSMUST00000006508	Q60928	GGT1_MOUSE
ENSMUST00000028704	Q9WU19	HAOX1_MOUSE
ENSMUST00000028730	Q9JI70	MKKS_MOUSE
ENSMUST00000008477	Q9CQI7	RU2B_MOUSE
ENSMUST00000008830	Q80XR7	Q80XR7_MOUSE
ENSMUST00000010020	Q91W29	COX42_MOUSE
ENSMUST00000011776	Q9CQD7	PINLY_MOUSE
ENSMUST00000019697	Q9D786	HAUS5_MOUSE
ENSMUST00000029141	Q9R0S2	MMP24_MOUSE
ENSMUST00000028907	A2AMT1	BFSP1_MOUSE
ENSMUST00000029164	Q8R4L0	SLAP2_MOUSE
ENSMUST00000028938	P21460	CYTC_MOUSE
ENSMUST00000028905	P21661	NEC2_MOUSE
ENSMUST00000029131	Q99JP7	GGT7_MOUSE
ENSMUST00000028917	Q9DD18	DTD1_MOUSE
ENSMUST00000029135	Q9QXG4	ACSA_MOUSE
ENSMUST00000028969	A2APB8	TPX2_MOUSE
ENSMUST00000028935	Q9Z0H6	CST9_MOUSE
ENSMUST00000028918	Q9DAH1	SCP2D_MOUSE
ENSMUST00000028972	P59048	PDRG1_MOUSE
ENSMUST00000029143	A0A6Q6PLP7	A0A6Q6PLP7_MOUSE
ENSMUST00000028737	Q9D7Y9	SLX4I_MOUSE
ENSMUST00000028902	Q9JIE3	OTOR_MOUSE
ENSMUST00000028931	P32766	CST8_MOUSE
ENSMUST00000028981	Q61166	MARE1_MOUSE
ENSMUST00000028937	Q9D264	Q9D264_MOUSE
ENSMUST00000028944	Q99NB1	ACS2L_MOUSE
ENSMUST00000028735	Q9QXX0	JAG1_MOUSE
ENSMUST00000029120	Q64012	RALY_MOUSE
ENSMUST00000029140	Q64695	EPCR_MOUSE
ENSMUST00000028921	Q9DBR1	XRN2_MOUSE
ENSMUST00000028836	P21274	BMP2_MOUSE
ENSMUST00000046399	Q9D7N9	APMAP_MOUSE
ENSMUST00000043237	Q8CFU8	T53I2_MOUSE
ENSMUST00000058089	Q64012	RALY_MOUSE
ENSMUST00000072298	Q9QYF9	NDRG3_MOUSE
ENSMUST00000051209	Q3URU2	PEG3_MOUSE
ENSMUST00000099173	Q99L45	IF2B_MOUSE
ENSMUST00000069600	Q8VCV2	Q8VCV2_MOUSE
ENSMUST00000099296	A2AMT1	BFSP1_MOUSE
ENSMUST00000046656	Q8R1G1	TASP1_MOUSE
ENSMUST00000091556	Q3TSN9	Q3TSN9_MOUSE
ENSMUST00000089200	O89098	CYTF_MOUSE
ENSMUST00000058280	Q8VCZ9	HYPDH_MOUSE
ENSMUST00000056339	Q8R294	Q8R294_MOUSE
ENSMUST00000039132	B0V2W5	B0V2W5_MOUSE
ENSMUST00000056924	Q925T4	Q925T4_MOUSE
ENSMUST00000087666	B0V2W4	B0V2W4_MOUSE
ENSMUST00000047008	Q9JM84	CST10_MOUSE
ENSMUST00000038228	Q8C0L0	TMX4_MOUSE
ENSMUST00000071986	Q61865	MIA_MOUSE
ENSMUST00000099140	A2ACG1	TLDC2_MOUSE
ENSMUST00000034261	Q5RL10	Q5RL10_MOUSE
ENSMUST00000060603	Q8R297	Q8R297_MOUSE
ENSMUST00000045870	Q9D7D1	RN225_MOUSE
ENSMUST00000067075	P42586	NKX22_MOUSE
ENSMUST00000080905	F7CTH4	F7CTH4_MOUSE
ENSMUST00000077301	Q8R296	Q8R296_MOUSE
ENSMUST00000057501	Q80XN4	Q80XN4_MOUSE
ENSMUST00000073352	Q3TZS1	Q3TZS1_MOUSE
ENSMUST00000053986	Q6GQU6	LIGO3_MOUSE
ENSMUST00000088552	Q9CQ19	MYL9_MOUSE
ENSMUST00000034259	F6R4Z5	F6R4Z5_MOUSE
ENSMUST00000040833	Q8BJT9	EDEM2_MOUSE
ENSMUST00000054072	B8JJZ7	B8JJZ7_MOUSE
ENSMUST00000065973	A2AQN5	A2AQN5_MOUSE
ENSMUST00000067020	Q9EQM3	NKX24_MOUSE
ENSMUST00000046095	Q91V10	VSX1_MOUSE
ENSMUST00000079633	Q8R298	Q8R298_MOUSE
ENSMUST00000099304	Q3UJT0	Q3UJT0_MOUSE
ENSMUST00000038368	P20067	ID1_MOUSE
ENSMUST00000086145	B7ZCN5	B7ZCN5_MOUSE
ENSMUST00000040162	P43027	GDF5_MOUSE
ENSMUST00000069098	A2ACV6	A2ACV6_MOUSE
ENSMUST00000051495	Q8CES1	PMIS2_MOUSE
ENSMUST00000037401	Q8BLG0	PHF20_MOUSE
ENSMUST00000081335	Q8C0Y1	TGIF2_MOUSE
ENSMUST00000060834	Q8K2U2	ALKB6_MOUSE
ENSMUST00000058879	Q80VU4	NTF4_MOUSE
ENSMUST00000075410	P58545	BTBD3_MOUSE
ENSMUST00000066998	Q05A06	Q05A06_MOUSE
ENSMUST00000079306	Q8BVP6	LYPD4_MOUSE
ENSMUST00000086327	Q2TL60	ZN667_MOUSE
ENSMUST00000055528	Q8BGS5	Q8BGS5_MOUSE
ENSMUST00000110120	A2ARI0	A2ARI0_MOUSE
ENSMUST00000109939	Q9JM84	CST10_MOUSE
ENSMUST00000117189	Q3TQC3	Q3TQC3_MOUSE
ENSMUST00000103130	Q9CYC5	DSN1_MOUSE
ENSMUST00000110002	E9Q4R4	E9Q4R4_MOUSE
ENSMUST00000099307	A2ATD1	ISM1_MOUSE
ENSMUST00000099311	Q9D7Y9	SLX4I_MOUSE
ENSMUST00000124671	B0QZT4	B0QZT4_MOUSE
ENSMUST00000109816	A2APB8	TPX2_MOUSE
ENSMUST00000125223	B7ZCG4	B7ZCG4_MOUSE
ENSMUST00000110119	A2ARI1	A2ARI1_MOUSE
ENSMUST00000103172	Q9R0P5	DEST_MOUSE
ENSMUST00000113039	Q8VDF2	UHRF1_MOUSE
ENSMUST00000116398	B7ZCD6	B7ZCD6_MOUSE
ENSMUST00000119003	Q91WM0	Q91WM0_MOUSE
ENSMUST00000108562	Q2TL60	ZN667_MOUSE
ENSMUST00000121848	G5E8V2	G5E8V2_MOUSE
ENSMUST00000118002	B2FDE9	B2FDE9_MOUSE
ENSMUST00000113035	Q8VDF2	UHRF1_MOUSE
ENSMUST00000125770	D3YVX1	D3YVX1_MOUSE
ENSMUST00000125635	A0A1Y7VJ29	A0A1Y7VJ29_MOUSE
ENSMUST00000109561	Q8R4L0	SLAP2_MOUSE
ENSMUST00000109938	Q9JM84	CST10_MOUSE
ENSMUST00000122876	F6ZBU4	F6ZBU4_MOUSE
ENSMUST00000109701	Q64012	RALY_MOUSE
ENSMUST00000103142	A2AQN4	A2AQN4_MOUSE
ENSMUST00000110079	Q8R1G1	TASP1_MOUSE
ENSMUST00000108154	O08550	KMT2B_MOUSE
ENSMUST00000125872	A2AU60	A2AU60_MOUSE
ENSMUST00000125802	D3Z2V3	D3Z2V3_MOUSE
ENSMUST00000127898	A0A571BF92	A0A571BF92_MOUSE
ENSMUST00000123083	D6RFQ5	D6RFQ5_MOUSE
ENSMUST00000119989	Q3TQC3	Q3TQC3_MOUSE
ENSMUST00000103129	Q9CYC5	DSN1_MOUSE
ENSMUST00000109800	Q8VCC6	CCM2L_MOUSE
ENSMUST00000109970	Q8BRS9	Q8BRS9_MOUSE
ENSMUST00000109935	A2ANU3	SYNG1_MOUSE
ENSMUST00000124812	D6RHS0	D6RHS0_MOUSE
ENSMUST00000109934	A2ANU3	SYNG1_MOUSE
ENSMUST00000109558	Q8CBD0	Q8CBD0_MOUSE
ENSMUST00000109795	Q925T4	Q925T4_MOUSE
ENSMUST00000126607	D3Z7G7	D3Z7G7_MOUSE
ENSMUST00000113038	Q8VDF2	UHRF1_MOUSE
ENSMUST00000109947	P32766	CST8_MOUSE
ENSMUST00000126415	B7ZCD7	B7ZCD7_MOUSE
ENSMUST00000099414	L7N232	L7N232_MOUSE
ENSMUST00000109824	A2AHY3	A2AHY3_MOUSE
ENSMUST00000110089	Q9JI70	MKKS_MOUSE
ENSMUST00000122995	D3Z162	D3Z162_MOUSE
ENSMUST00000109821	Q91W29	COX42_MOUSE
ENSMUST00000126763	A2CES4	A2CES4_MOUSE
ENSMUST00000116389	Q64012	RALY_MOUSE
ENSMUST00000124259	D3Z4Q6	D3Z4Q6_MOUSE
ENSMUST00000120809	Q8BGS5	Q8BGS5_MOUSE
ENSMUST00000144845	A2APX3	A2APX3_MOUSE
ENSMUST00000149705	B1AYD6	B1AYD6_MOUSE
ENSMUST00000151466	A2ARD1	A2ARD1_MOUSE
ENSMUST00000150545	D6RFC3	D6RFC3_MOUSE
ENSMUST00000136887	D3Z1T0	D3Z1T0_MOUSE
ENSMUST00000134218	A2ARD0	A2ARD0_MOUSE
ENSMUST00000128886	D3YXV6	D3YXV6_MOUSE
ENSMUST00000139116	A3KGJ9	A3KGJ9_MOUSE
ENSMUST00000132862	Q9D786	HAUS5_MOUSE
ENSMUST00000145079	D3YYH6	D3YYH6_MOUSE
ENSMUST00000129020	F6WUX1	F6WUX1_MOUSE
ENSMUST00000147601	A2AQN2	A2AQN2_MOUSE
ENSMUST00000133654	D6RHA7	D6RHA7_MOUSE
ENSMUST00000145731	A2AV92	A2AV92_MOUSE
ENSMUST00000140829	B8JK01	B8JK01_MOUSE
ENSMUST00000150182	D6RGA4	D6RGA4_MOUSE
ENSMUST00000131565	D3YXV6	D3YXV6_MOUSE
ENSMUST00000132608	A2AUV5	A2AUV5_MOUSE
ENSMUST00000140853	D6RFC3	D6RFC3_MOUSE
ENSMUST00000137280	B1AYD4	B1AYD4_MOUSE
ENSMUST00000140870	B1AYD5	B1AYD5_MOUSE
ENSMUST00000129232	D3YWW2	D3YWW2_MOUSE
ENSMUST00000141062	D3YWZ7	D3YWZ7_MOUSE
ENSMUST00000141815	A0A3Q4EGT8	A0A3Q4EGT8_MOUSE
ENSMUST00000143703	D6RGA4	D6RGA4_MOUSE
ENSMUST00000140713	A2AU62	A2AU62_MOUSE
ENSMUST00000141437	B7ZCN8	B7ZCN8_MOUSE
ENSMUST00000144179	B1AYD3	B1AYD3_MOUSE
ENSMUST00000140219	D3YXV6	D3YXV6_MOUSE
ENSMUST00000151781	F7CU63	F7CU63_MOUSE
ENSMUST00000134503	Q60928	GGT1_MOUSE
ENSMUST00000142575	D3YV12	D3YV12_MOUSE
ENSMUST00000145928	D3YY79	D3YY79_MOUSE
ENSMUST00000130839	D6RET3	D6RET3_MOUSE
ENSMUST00000140657	A3KGJ9	A3KGJ9_MOUSE
ENSMUST00000133318	D3Z5H4	D3Z5H4_MOUSE
ENSMUST00000143226	D3YWW4	D3YWW4_MOUSE
ENSMUST00000131722	B8JJZ9	B8JJZ9_MOUSE
ENSMUST00000143792	D3YVY4	D3YVY4_MOUSE
ENSMUST00000150078	H3BJF0	H3BJF0_MOUSE
ENSMUST00000137550	D6RFR9	D6RFR9_MOUSE
ENSMUST00000142387	E9Q5Y5	E9Q5Y5_MOUSE
ENSMUST00000130168	B7ZCD5	B7ZCD5_MOUSE
ENSMUST00000131040	F7CED2	F7CED2_MOUSE
ENSMUST00000141463	A2AHF0	A2AHF0_MOUSE
ENSMUST00000131002	F6W623	F6W623_MOUSE
ENSMUST00000133433	A8Y5L4	A8Y5L4_MOUSE
ENSMUST00000144686	A3KGK0	A3KGK0_MOUSE
ENSMUST00000129377	A2ATH4	A2ATH4_MOUSE
ENSMUST00000146413	A2ACV5	A2ACV5_MOUSE
ENSMUST00000129137	A2AU61	A2AU61_MOUSE
ENSMUST00000138774	Q6ZWM9	Q6ZWM9_MOUSE
ENSMUST00000151212	D3Z2C6	D3Z2C6_MOUSE
ENSMUST00000131544	D3Z0X4	D3Z0X4_MOUSE
ENSMUST00000139459	D3Z266	D3Z266_MOUSE
ENSMUST00000167107	Q8BP18	Q8BP18_MOUSE
ENSMUST00000236212	Q8R297	Q8R297_MOUSE
ENSMUST00000219924	A0A1W2P6P2	A0A1W2P6P2_MOUSE
ENSMUST00000154213	B0QZT5	B0QZT5_MOUSE
ENSMUST00000236545	A0A494BB52	A0A494BB52_MOUSE
ENSMUST00000178997	A2APB8	TPX2_MOUSE
ENSMUST00000231720	A0A338P6I9	A0A338P6I9_MOUSE
ENSMUST00000235270	A0A494B9T5	A0A494B9T5_MOUSE
ENSMUST00000159086	G5E905	G5E905_MOUSE
ENSMUST00000176117	H3BKA5	H3BKA5_MOUSE
ENSMUST00000235063	A0A3Q4EGF8	A0A3Q4EGF8_MOUSE
ENSMUST00000166171	Q99L45	IF2B_MOUSE
ENSMUST00000152515	B7ZCD4	B7ZCD4_MOUSE
ENSMUST00000167179	Q80ZP9	Q80ZP9_MOUSE
ENSMUST00000235895	Q8R298	Q8R298_MOUSE
ENSMUST00000206705	A0A140LIR9	A0A140LIR9_MOUSE
ENSMUST00000153072	F6R6Y7	F6R6Y7_MOUSE
ENSMUST00000152657	D3YYH6	D3YYH6_MOUSE
ENSMUST00000238488	A0A571BDK9	A0A571BDK9_MOUSE
ENSMUST00000237540	A0A494B9G6	A0A494B9G6_MOUSE
ENSMUST00000202988	Q8BHK4	Q8BHK4_MOUSE
ENSMUST00000161172	E0CXJ3	E0CXJ3_MOUSE
ENSMUST00000234781	A0A3Q4EGK1	A0A3Q4EGK1_MOUSE
ENSMUST00000174417	G3UZE0	G3UZE0_MOUSE
ENSMUST00000228075	Q6NZJ3	Q6NZJ3_MOUSE
ENSMUST00000170776	Q2TL60	ZN667_MOUSE
ENSMUST00000227806	A0A2I3BRA8	A0A2I3BRA8_MOUSE
ENSMUST00000178401	J3QMA4	J3QMA4_MOUSE
ENSMUST00000201876	A0A0J9YUH8	A0A0J9YUH8_MOUSE
ENSMUST00000237629	Q8R294	Q8R294_MOUSE
ENSMUST00000234016	A0A3Q4EGJ0	A0A3Q4EGJ0_MOUSE
ENSMUST00000239104	A0A5F8MPW9	A0A5F8MPW9_MOUSE
